store_ID,day_of_week,nb_customers_on_day,open,promotion,state_holiday,school_holiday,day,month,year,saless
184,7,0,0,0,0,0,30,6,2013,0.0
382,5,758,1,1,0,0,6,3,2015,9134.87
418,3,656,1,1,0,0,22,1,2014,7514.31
333,1,1157,1,0,0,0,28,1,2013,8319.29
427,6,710,1,0,0,0,16,3,2013,6341.5
510,6,501,1,0,0,0,23,11,2013,4989.05
203,7,0,0,0,0,0,10,2,2013,0.0
148,7,0,0,0,0,0,28,12,2014,0.0
270,4,1113,1,1,0,1,10,10,2013,8752.8
293,3,808,1,1,0,0,17,6,2015,7385.52
630,2,886,1,1,0,0,19,5,2015,8330.77
1037,6,814,1,0,0,0,10,5,2014,6575.53
788,7,0,0,0,0,0,17,2,2013,0.0
1057,6,680,1,0,0,0,22,6,2013,6145.06
549,3,551,1,1,0,0,6,11,2013,4885.47
916,7,0,0,0,0,0,30,11,2014,0.0
137,7,0,0,0,0,0,5,7,2015,0.0
625,1,584,1,0,0,1,5,8,2013,5299.74
660,1,495,1,0,0,0,11,11,2013,4576.3
361,2,442,1,0,0,0,11,6,2013,3960.47
443,7,0,0,0,0,0,13,10,2013,0.0
54,4,0,0,0,1,0,29,5,2014,0.0
1012,3,378,1,0,0,0,27,2,2013,3755.97
363,7,0,0,0,0,0,30,11,2014,0.0
966,7,0,0,0,0,0,3,11,2013,0.0
232,3,0,0,1,0,0,23,1,2013,0.0
793,6,404,1,0,0,0,17,8,2013,3558.28
820,1,1040,1,0,0,0,24,6,2013,10501.99
890,1,604,1,1,0,0,4,3,2013,7679.0
929,1,792,1,0,0,0,25,11,2013,6166.62
852,6,308,1,0,0,0,22,6,2013,2902.7
179,5,817,1,0,0,0,24,4,2015,6887.42
373,6,331,1,0,0,0,5,10,2013,4225.08
923,1,693,1,0,0,1,11,8,2014,5204.06
419,4,856,1,1,0,0,21,11,2013,6643.3
452,1,319,1,0,0,0,28,10,2013,3370.21
952,2,528,1,1,0,0,22,1,2013,6362.03
281,3,486,1,1,0,0,5,6,2013,5601.81
149,1,607,1,1,0,0,18,3,2013,7736.22
645,5,1470,1,1,0,0,28,11,2014,12108.54
571,5,559,1,0,0,0,10,7,2015,6104.27
1032,2,1483,1,1,0,0,16,12,2014,14835.57
595,3,1821,1,1,0,0,17,6,2015,15903.78
1037,1,1023,1,1,0,0,2,3,2015,9993.81
49,4,441,1,0,0,0,16,1,2014,5580.33
291,1,732,1,0,0,0,24,3,2014,6298.6
1040,3,782,1,1,0,0,24,4,2013,6688.88
245,7,0,0,0,0,0,15,12,2013,0.0
622,1,465,1,1,0,1,28,7,2014,5137.3
866,6,510,1,0,0,0,9,3,2013,5852.12
200,6,855,1,0,0,0,18,1,2014,6770.24
347,3,326,1,0,0,0,9,4,2014,3787.69
448,5,906,1,1,0,0,7,3,2014,9264.58
558,6,463,1,0,0,0,12,1,2013,3940.99
105,3,367,1,0,0,1,21,8,2013,3229.85
391,6,383,1,0,0,0,28,12,2013,3225.87
656,5,376,1,1,0,0,22,11,2013,3269.96
532,6,1107,1,0,0,0,7,9,2013,9231.36
722,2,1751,1,1,0,1,30,7,2013,12088.77
673,6,579,1,0,0,0,1,3,2014,5497.79
574,2,493,1,0,0,0,23,6,2015,5205.38
162,6,589,1,0,0,0,14,3,2015,7527.5
892,6,311,1,0,0,0,2,2,2013,2904.15
1049,2,690,1,1,0,1,15,4,2014,6162.05
1002,3,620,1,1,0,1,3,7,2013,5877.56
117,2,684,1,1,0,0,30,4,2013,7858.55
965,2,733,1,0,0,0,11,3,2014,5899.09
997,2,407,1,1,0,0,14,4,2015,5406.62
987,4,880,1,1,0,1,16,7,2015,7673.82
1017,5,934,1,1,0,1,8,8,2014,7070.89
112,7,0,0,0,0,0,11,8,2013,0.0
461,4,460,1,1,0,0,6,6,2013,4836.55
986,1,650,1,0,0,1,21,7,2014,4508.84
475,2,824,1,0,0,1,14,10,2014,5084.62
126,4,374,1,0,0,0,22,1,2015,3697.55
438,3,576,1,1,0,0,11,9,2013,5796.81
642,3,481,1,1,0,0,23,1,2013,4940.57
321,2,500,1,0,0,0,9,6,2015,5080.56
173,5,1064,1,1,0,0,26,4,2013,8743.45
910,2,658,1,1,0,0,5,3,2013,6382.31
882,7,0,0,0,0,0,26,1,2014,0.0
307,5,364,1,1,0,0,18,7,2014,3197.46
16,2,898,1,0,0,0,9,6,2015,7302.91
816,5,789,1,0,0,0,15,5,2015,7549.43
653,3,426,1,0,0,0,27,2,2013,4215.09
699,6,751,1,0,0,0,4,7,2015,7492.25
749,5,0,0,1,1,0,1,5,2015,0.0
838,7,0,0,0,0,0,25,1,2015,0.0
941,5,580,1,1,0,0,6,3,2015,5766.11
743,3,357,1,0,0,0,18,9,2013,2938.05
1006,3,824,1,1,0,0,21,5,2014,6359.45
765,3,671,1,0,0,1,23,4,2014,6500.48
237,2,620,1,1,0,0,18,6,2013,6095.32
246,4,976,1,0,0,0,28,2,2013,7420.66
736,3,432,1,0,0,0,10,6,2015,4226.09
440,1,537,1,0,0,1,5,8,2013,4403.67
177,3,651,1,1,0,1,31,7,2013,7189.77
251,2,2589,1,1,0,0,19,3,2013,21027.18
229,6,763,1,0,0,0,10,5,2014,6729.9
461,4,325,1,0,0,1,5,9,2013,3102.34
89,6,461,1,0,0,0,25,7,2015,4567.8
911,2,812,1,0,0,0,21,5,2013,7476.09
673,6,540,1,0,0,0,25,4,2015,5848.44
685,1,765,1,0,0,0,10,6,2013,6510.95
165,1,560,1,1,0,0,7,1,2013,6575.54
132,2,656,1,1,0,0,3,12,2013,7215.99
435,5,410,1,0,0,0,31,1,2014,3214.91
247,7,0,0,0,0,0,2,3,2014,0.0
125,3,1654,1,1,0,0,28,8,2013,13068.51
1070,6,941,1,0,0,1,5,10,2013,7253.2
644,1,930,1,1,0,1,16,2,2015,10371.62
53,6,416,1,0,0,0,2,11,2013,3912.68
474,6,479,1,0,0,0,15,3,2014,4870.33
949,4,551,1,1,0,0,5,6,2014,6223.31
1079,3,576,1,0,0,0,10,12,2014,6422.5
1034,7,0,0,0,0,0,5,10,2014,0.0
7,2,1049,1,0,0,1,9,7,2013,8483.12
128,2,522,1,1,0,0,4,6,2013,6004.24
1025,3,956,1,1,0,0,19,2,2014,8102.68
473,4,621,1,1,0,0,21,3,2013,4951.73
882,1,997,1,1,0,1,12,8,2013,10297.23
891,6,1284,1,0,0,0,14,2,2015,9431.7
21,2,594,1,1,0,0,4,3,2014,6713.36
990,5,791,1,0,0,1,30,5,2014,7116.04
1036,3,604,1,1,0,0,3,6,2015,6015.86
1065,4,527,1,1,0,0,18,7,2013,4616.08
735,4,447,1,0,0,0,14,11,2013,4109.16
774,2,678,1,0,0,1,14,10,2014,5108.35
865,4,632,1,1,0,0,16,5,2013,7594.9
130,2,557,1,0,0,0,25,6,2013,4669.59
408,1,452,1,0,0,0,11,11,2013,4166.45
1107,6,634,1,0,0,0,14,2,2015,6079.5
149,3,481,1,1,0,0,14,1,2015,6262.49
265,1,501,1,0,0,0,11,2,2013,4278.3
475,3,861,1,0,0,1,8,4,2015,6420.28
17,6,433,1,0,0,0,7,6,2014,3915.33
411,4,681,1,1,0,0,5,2,2015,8954.99
408,7,0,0,0,0,0,18,5,2014,0.0
649,1,566,1,1,0,0,14,7,2014,5922.1
36,4,976,1,0,0,0,19,9,2013,7800.97
485,5,445,1,1,0,0,25,10,2013,5137.72
253,5,550,1,0,0,0,21,11,2014,4813.64
211,7,0,0,0,0,0,21,4,2013,0.0
1063,5,496,1,1,0,1,8,3,2013,4079.73
852,7,0,0,0,0,1,14,7,2013,0.0
296,2,764,1,0,0,0,12,5,2015,6205.49
1013,1,455,1,0,0,0,11,3,2013,3666.46
522,2,672,1,1,0,0,29,4,2014,8078.27
792,6,558,1,0,0,0,31,8,2013,5744.55
142,3,539,1,0,0,0,26,6,2013,4423.27
1001,3,683,1,1,0,0,3,6,2015,7311.56
767,7,0,0,0,0,0,17,5,2015,0.0
1055,3,858,1,0,0,0,7,8,2013,6921.65
69,3,1041,1,1,0,0,19,6,2013,7436.18
599,4,1263,1,1,0,1,2,4,2015,12254.29
852,7,0,0,0,0,0,17,2,2013,0.0
444,4,1225,1,0,0,1,23,7,2015,9902.45
969,1,426,1,0,0,1,19,8,2013,2862.7
669,1,566,1,0,0,1,30,12,2013,5849.46
457,6,418,1,0,0,0,27,7,2013,4255.28
482,5,806,1,1,0,0,3,7,2015,8231.71
211,4,1485,1,0,0,0,17,1,2013,11714.89
846,1,791,1,0,0,0,14,10,2013,6621.71
786,1,572,1,0,0,0,24,2,2014,3884.07
760,4,1400,1,1,0,0,30,4,2015,12325.03
1051,7,0,0,0,0,0,20,10,2013,0.0
166,1,913,1,1,0,0,20,1,2014,8252.4
71,1,890,1,1,0,0,1,9,2014,10816.09
670,2,757,1,0,0,1,22,4,2014,6632.04
1080,6,823,1,0,0,0,22,3,2014,9661.06
465,1,1044,1,1,0,0,16,12,2013,12106.18
37,1,506,1,0,0,0,24,2,2014,4219.45
589,7,0,0,0,0,0,6,10,2013,0.0
128,7,0,0,0,0,0,7,12,2014,0.0
537,2,757,1,0,0,1,7,4,2015,6570.08
583,5,509,1,0,0,0,14,2,2014,4791.13
102,7,0,0,0,0,0,24,5,2015,0.0
216,6,725,1,0,0,0,26,10,2013,6604.09
653,2,560,1,1,0,0,5,11,2013,6258.28
630,1,725,1,0,0,0,15,4,2013,5835.78
203,6,638,1,0,0,0,4,5,2013,5527.32
1029,7,0,0,0,0,0,14,4,2013,0.0
503,4,485,1,1,0,1,5,2,2015,6318.66
254,5,288,1,1,0,0,7,3,2014,3419.28
672,6,1665,1,0,0,0,4,5,2013,9297.63
196,5,734,1,1,0,1,16,8,2013,5689.68
1050,2,509,1,1,0,1,28,7,2015,7083.37
288,5,685,1,1,0,1,31,5,2013,7241.53
533,2,1048,1,1,0,0,18,3,2014,11567.11
956,7,0,0,0,0,0,31,5,2015,0.0
297,1,688,1,0,0,0,25,2,2013,5502.14
896,1,1126,1,0,0,0,6,5,2013,7101.26
926,3,651,1,1,0,1,27,3,2013,7167.51
602,2,670,1,1,0,0,18,6,2013,6896.37
607,5,494,1,1,0,0,14,11,2014,4798.48
594,2,554,1,1,0,0,14,5,2013,5591.47
585,6,686,1,0,0,0,12,1,2013,5415.93
119,2,861,1,1,0,0,30,4,2013,8921.91
636,3,533,1,0,0,0,12,2,2014,3845.28
48,5,519,1,1,0,0,27,9,2013,5071.45
111,5,601,1,0,0,0,19,4,2013,4875.62
330,5,430,1,0,0,0,13,12,2013,4008.65
879,4,334,1,0,0,0,11,7,2013,3401.73
98,6,453,1,0,0,0,7,12,2013,4557.36
1102,5,653,1,0,0,1,3,1,2014,5730.91
1081,3,0,0,0,0,0,13,2,2013,0.0
743,7,0,0,0,0,0,3,3,2013,0.0
384,2,1181,1,1,0,0,20,5,2014,10812.64
970,4,599,1,1,0,0,19,12,2013,6751.95
979,7,0,0,0,0,0,7,4,2013,0.0
34,1,1255,1,1,0,0,29,6,2015,12364.6
1086,7,0,0,0,0,0,7,12,2014,0.0
18,4,709,1,1,0,0,4,7,2013,7079.67
802,4,433,1,0,0,0,19,9,2013,4653.33
947,7,0,0,0,0,0,17,11,2013,0.0
457,7,0,0,0,0,0,22,3,2015,0.0
100,7,0,0,0,0,0,4,8,2013,0.0
272,2,748,1,1,0,0,17,6,2014,7955.91
834,7,0,0,0,0,0,24,11,2013,0.0
166,3,741,1,0,0,1,8,7,2015,5521.82
458,7,0,0,0,0,0,30,6,2013,0.0
140,4,0,0,1,1,0,1,5,2014,0.0
996,3,649,1,0,0,0,11,12,2013,6226.3
866,6,725,1,0,0,1,4,4,2015,7696.31
789,4,482,1,0,0,0,13,3,2014,3450.39
520,5,440,1,1,0,0,4,7,2014,4462.35
908,6,199,1,0,0,0,25,7,2015,1900.9
552,1,993,1,1,0,0,18,2,2013,11102.29
599,2,900,1,1,0,1,19,8,2014,9389.23
200,5,928,1,0,0,1,10,7,2015,7223.0
966,3,603,1,0,0,1,30,10,2013,4437.56
978,4,796,1,0,0,0,19,9,2013,5480.67
477,1,604,1,1,0,1,3,3,2014,7076.41
190,4,584,1,0,0,0,26,6,2014,5720.23
437,7,0,0,0,0,0,22,2,2015,0.0
184,3,646,1,1,0,0,17,12,2014,8781.16
234,3,755,1,0,0,0,11,3,2015,6308.82
825,4,507,1,1,0,0,21,2,2013,4559.06
182,6,459,1,0,0,0,20,9,2014,4971.97
322,2,537,1,0,0,0,24,2,2015,4836.6
183,1,853,1,1,0,0,18,5,2015,8540.12
710,6,426,1,0,0,0,25,7,2015,4954.82
1003,1,903,1,0,0,0,10,6,2013,6518.01
1096,1,666,1,0,0,0,8,6,2015,5680.82
847,7,0,0,0,0,0,27,7,2014,0.0
127,3,539,1,0,0,0,26,3,2014,4145.75
649,2,341,1,0,0,0,24,2,2015,3128.46
493,3,792,1,0,0,0,11,3,2015,6403.35
828,4,523,1,0,0,0,5,9,2013,4190.83
633,1,544,1,1,0,0,17,3,2014,7408.69
1072,5,716,1,0,0,0,29,5,2015,6035.59
702,3,363,1,0,0,1,30,10,2013,3910.61
229,6,689,1,0,0,0,24,5,2014,7240.2
389,3,1379,1,1,0,0,4,2,2015,12294.14
566,2,610,1,1,0,0,19,11,2013,6581.67
352,5,619,1,0,0,0,23,1,2015,6345.67
652,2,534,1,0,0,0,24,6,2014,4606.88
895,6,1000,1,0,0,0,29,11,2014,9077.12
1100,1,406,1,0,0,1,21,7,2014,4024.58
81,2,0,0,0,1,1,1,1,2013,0.0
562,5,3112,1,1,0,0,27,9,2013,17684.07
486,2,337,1,0,0,1,23,7,2013,3508.35
299,7,0,0,0,0,0,10,3,2013,0.0
952,7,0,0,0,0,0,12,7,2015,0.0
856,2,870,1,0,0,0,16,4,2013,6226.36
1051,7,0,0,0,0,0,15,9,2013,0.0
252,7,0,0,0,0,0,7,7,2013,0.0
735,7,0,0,0,0,0,12,4,2015,0.0
836,7,0,0,0,0,0,11,1,2015,0.0
340,3,706,1,0,0,0,4,9,2013,5583.91
84,6,1231,1,0,0,0,24,8,2013,10304.99
418,4,679,1,1,0,0,4,12,2014,7609.71
700,5,646,1,1,0,1,31,7,2015,7681.95
1048,1,409,1,0,0,0,11,2,2013,4451.49
491,1,646,1,1,0,0,29,9,2014,7812.45
193,1,1035,1,1,0,0,2,6,2014,9388.77
357,2,1008,1,1,0,1,19,8,2014,8461.99
829,3,766,1,1,0,0,15,4,2015,6966.13
291,5,909,1,0,0,0,28,6,2013,7936.96
1039,3,1095,1,1,0,0,8,1,2014,9046.64
744,1,1031,1,1,0,0,21,10,2013,10130.14
236,7,0,0,0,0,0,30,11,2014,0.0
326,4,443,1,1,0,0,21,5,2015,5209.78
370,1,920,1,0,0,1,30,12,2013,8804.14
564,2,471,1,0,0,0,10,12,2013,5004.77
783,5,991,1,1,0,1,2,5,2014,9200.53
938,7,0,0,0,0,0,12,4,2015,0.0
981,4,809,1,1,0,0,8,5,2014,7965.05
209,7,0,0,0,0,0,13,1,2013,0.0
1083,4,330,1,1,0,0,6,3,2014,4869.36
728,7,0,0,0,0,0,17,5,2015,0.0
329,6,411,1,0,0,0,9,2,2013,4035.71
674,3,996,1,1,0,0,28,1,2015,9260.27
706,2,475,1,0,0,0,9,6,2015,4959.47
1037,7,0,0,0,0,0,24,5,2015,0.0
331,5,887,1,1,0,0,26,4,2013,7128.59
36,5,984,1,0,0,0,27,2,2015,8747.27
996,1,724,1,0,0,0,20,4,2015,6106.7
640,2,984,1,1,0,0,1,7,2014,10753.36
839,1,659,1,0,0,0,19,8,2013,4813.07
155,2,464,1,0,0,0,24,6,2014,4301.02
831,5,1394,1,0,0,1,4,1,2013,10111.19
274,1,992,1,1,0,1,30,3,2015,12627.23
1023,7,0,0,0,0,0,22,3,2015,0.0
624,5,921,1,1,0,0,28,11,2014,8866.03
188,2,385,1,0,0,0,26,11,2013,4070.86
380,4,1167,1,0,0,0,26,2,2015,11107.2
737,4,941,1,1,0,1,7,8,2014,6713.49
83,5,377,1,1,0,0,8,2,2013,4265.32
139,6,277,1,0,0,0,5,1,2013,2691.64
1041,6,634,1,0,0,0,5,10,2013,6081.42
1074,1,792,1,1,0,0,14,4,2014,9382.85
558,4,696,1,1,0,0,28,3,2013,5731.86
23,2,599,1,1,0,0,3,12,2013,7571.92
704,6,777,1,0,0,0,27,9,2014,6218.84
262,7,4735,1,0,0,0,5,5,2013,31142.16
239,2,531,1,1,0,0,3,3,2015,6279.37
1050,3,416,1,1,0,1,7,1,2015,4978.93
804,7,0,0,0,0,0,4,8,2013,0.0
313,5,608,1,0,0,0,26,9,2014,5586.49
941,5,0,0,0,1,0,1,11,2013,0.0
1042,6,389,1,0,0,0,11,1,2014,2673.48
654,7,0,0,0,0,0,16,11,2014,0.0
736,4,475,1,1,0,0,22,5,2014,5129.92
1018,6,1338,1,0,0,0,28,9,2013,11441.49
283,7,0,0,0,0,0,24,5,2015,0.0
684,7,0,0,0,0,0,21,4,2013,0.0
318,6,413,1,0,0,0,29,3,2014,4230.09
78,3,446,1,0,0,0,13,3,2013,2950.96
343,1,673,1,0,0,1,11,8,2014,6136.34
943,1,774,1,1,0,0,2,12,2013,10212.75
812,7,0,0,0,0,0,31,8,2014,0.0
965,4,694,1,0,0,0,16,1,2014,5452.45
516,6,559,1,0,0,0,13,4,2013,5219.42
336,5,1727,1,0,0,0,10,7,2015,11348.47
873,7,0,0,0,0,0,11,5,2014,0.0
746,4,0,0,0,3,1,25,12,2014,0.0
622,5,578,1,1,0,0,30,1,2015,6715.96
905,2,906,1,0,0,0,9,9,2014,6239.28
709,5,1268,1,1,0,0,25,10,2013,10343.77
526,1,0,0,0,2,1,6,4,2015,0.0
359,3,517,1,0,0,0,12,2,2014,5019.19
635,1,479,1,0,0,0,25,2,2013,4788.08
442,5,352,1,0,0,1,9,8,2013,2930.09
941,7,0,0,0,0,0,14,7,2013,0.0
774,3,646,1,0,0,0,12,3,2014,4931.16
426,5,599,1,0,0,0,29,5,2015,6321.46
553,6,897,1,0,0,0,17,5,2014,9060.93
953,7,0,0,0,0,0,10,2,2013,0.0
756,6,2538,1,0,0,0,25,4,2015,16341.95
891,2,896,1,0,0,0,23,9,2014,5966.54
149,7,0,0,0,0,0,10,5,2015,0.0
898,4,718,1,0,0,0,25,9,2014,5857.6
1110,5,638,1,1,0,1,6,2,2015,5331.61
277,4,462,1,0,0,0,11,6,2015,4710.86
674,3,940,1,0,0,1,24,12,2014,7308.39
854,7,0,0,0,0,0,9,3,2014,0.0
416,6,1279,1,0,0,0,17,8,2013,9410.54
1016,5,518,1,1,0,1,3,7,2015,5810.83
691,6,619,1,0,0,0,13,6,2015,6756.3
408,3,368,1,0,0,0,12,2,2014,3237.44
508,6,543,1,0,0,0,16,11,2013,5595.13
789,2,502,1,1,0,0,23,4,2013,3737.42
276,5,523,1,0,0,0,18,10,2013,4260.48
910,5,650,1,1,0,1,6,6,2014,6699.34
983,2,1193,1,1,0,0,27,1,2015,9883.42
859,3,700,1,1,0,0,5,2,2014,6953.72
810,7,0,0,0,0,0,26,1,2014,0.0
368,7,0,0,0,0,0,13,4,2014,0.0
194,4,398,1,1,0,0,24,10,2013,4637.41
411,1,578,1,0,0,1,25,8,2014,6550.79
31,2,480,1,0,0,0,8,4,2014,4314.29
403,4,798,1,1,0,0,27,11,2014,8158.06
1106,4,556,1,1,0,0,4,6,2015,5340.51
813,7,0,0,0,0,0,22,6,2014,0.0
399,7,0,0,0,0,0,24,2,2013,0.0
1086,4,737,1,0,0,0,15,5,2014,5934.89
800,7,0,0,0,0,0,15,12,2013,0.0
880,1,1059,1,1,0,0,15,6,2015,10981.68
641,1,651,1,1,0,1,28,7,2014,7496.14
1090,5,0,0,1,2,1,29,3,2013,0.0
399,7,0,0,0,0,0,24,3,2013,0.0
1036,1,431,1,0,0,0,8,12,2014,4221.91
918,5,583,1,0,0,0,1,3,2013,4880.31
776,6,345,1,0,0,0,27,7,2013,2924.93
495,6,362,1,0,0,0,16,3,2013,4156.88
326,7,0,0,0,0,0,9,2,2014,0.0
333,7,0,0,0,0,0,1,9,2013,0.0
209,2,603,1,1,0,1,8,10,2013,6376.46
977,6,338,1,0,0,0,25,5,2013,2915.31
803,2,364,1,0,0,0,25,3,2014,3908.76
109,1,0,0,0,1,0,25,5,2015,0.0
343,6,630,1,0,0,0,13,7,2013,6102.35
58,5,419,1,0,0,1,4,1,2013,4752.15
1085,3,807,1,1,0,0,3,9,2014,8093.73
175,4,563,1,0,0,0,30,1,2014,4718.37
785,2,373,1,0,0,0,11,6,2013,3637.03
906,5,1400,1,1,0,0,12,4,2013,11904.07
411,7,0,0,0,0,0,27,1,2013,0.0
74,5,850,1,1,0,0,8,11,2013,6449.04
970,6,190,1,0,0,0,1,2,2014,1555.17
117,2,566,1,1,0,0,29,4,2014,5441.49
406,1,442,1,0,0,0,9,2,2015,4242.38
800,4,499,1,0,0,0,12,6,2014,4730.09
424,5,819,1,1,0,0,19,6,2015,8503.94
246,6,841,1,0,0,0,28,6,2014,6524.84
193,5,600,1,0,0,0,12,6,2015,5448.34
1111,3,421,1,0,0,0,13,5,2015,4415.32
60,3,962,1,1,0,0,3,6,2015,10973.34
514,3,672,1,1,0,0,18,3,2015,7110.09
793,6,436,1,0,0,0,5,7,2014,4122.7
680,5,1195,1,1,0,0,19,12,2014,11796.4
1044,6,1249,1,0,0,0,29,11,2014,9309.15
563,3,896,1,1,0,0,4,12,2013,9579.4
452,7,0,0,0,0,0,20,4,2014,0.0
960,7,0,0,0,0,0,24,5,2015,0.0
554,1,475,1,1,0,0,21,1,2013,4530.71
430,2,758,1,1,0,0,3,6,2014,8984.9
970,3,479,1,1,0,1,31,7,2013,4544.08
949,5,410,1,0,0,0,16,5,2014,4080.98
14,2,560,1,0,0,0,27,5,2014,4936.93
666,3,743,1,1,0,1,18,6,2014,8463.25
745,6,321,1,0,0,0,5,1,2013,3030.96
195,4,1235,1,0,0,1,10,7,2014,9351.14
732,2,520,1,1,0,1,6,1,2015,5757.85
1082,3,796,1,0,0,0,26,3,2014,5928.04
967,7,0,0,0,0,0,15,3,2015,0.0
1090,4,737,1,0,0,1,23,7,2015,5735.37
621,6,710,1,0,0,0,5,10,2013,5881.12
1104,5,456,1,1,0,0,24,1,2014,5534.78
59,2,517,1,0,0,0,25,2,2014,4570.0
241,1,545,1,0,0,1,28,10,2013,4843.32
907,5,786,1,0,0,1,25,4,2014,6225.48
753,3,807,1,1,0,0,18,2,2015,8795.69
166,3,790,1,0,0,0,13,5,2015,6064.44
523,2,1425,1,0,0,0,25,2,2014,11334.85
180,7,0,0,0,0,0,19,5,2013,0.0
185,3,0,0,1,1,0,1,5,2013,0.0
1024,2,942,1,0,0,0,6,8,2013,7336.84
627,4,660,1,1,0,0,21,5,2015,6621.12
393,6,791,1,0,0,0,4,4,2015,8008.02
119,6,596,1,0,0,0,10,8,2013,5942.87
765,3,698,1,0,0,1,13,8,2014,6963.08
820,6,820,1,0,0,0,17,1,2015,7416.99
728,1,555,1,1,0,0,5,5,2014,6280.19
652,6,539,1,0,0,0,15,11,2014,5122.71
726,5,1136,1,1,0,0,21,3,2014,10984.89
463,3,1014,1,1,0,1,31,7,2013,9756.38
423,3,1662,1,0,0,1,23,4,2014,8752.46
228,2,675,1,1,0,0,16,12,2014,8116.64
1071,6,806,1,0,0,0,30,11,2013,7505.14
759,3,865,1,0,0,0,28,5,2014,7736.38
545,5,1170,1,1,0,0,6,6,2014,12035.47
176,5,595,1,0,0,0,6,9,2013,4982.45
97,1,1182,1,1,0,0,16,12,2013,14525.23
265,2,570,1,1,0,0,30,4,2013,6552.12
517,6,351,1,0,0,0,14,3,2015,3196.19
565,5,688,1,0,0,0,1,2,2013,5334.45
577,1,768,1,1,0,1,7,10,2013,8076.77
177,2,562,1,0,0,0,12,5,2015,4924.13
581,4,533,1,0,0,0,23,5,2013,4296.02
681,7,0,0,0,0,0,18,8,2013,0.0
961,2,753,1,1,0,0,16,6,2015,7199.22
1071,2,706,1,0,0,0,21,5,2013,5142.34
761,5,1074,1,0,0,0,29,8,2014,10204.61
674,5,1155,1,1,0,0,7,2,2014,8818.04
881,3,671,1,0,0,0,2,10,2013,4740.61
908,5,0,0,1,1,0,1,5,2015,0.0
573,4,282,1,0,0,0,17,10,2013,3082.93
967,6,728,1,0,0,0,1,3,2014,7011.04
200,6,888,1,0,0,0,15,2,2014,7147.74
1093,6,888,1,0,0,0,3,5,2014,7957.98
411,5,659,1,0,0,0,28,6,2013,7291.99
868,6,592,1,0,0,1,10,8,2013,6916.61
243,5,971,1,1,0,0,27,9,2013,8373.51
1096,2,675,1,1,0,0,8,10,2013,6122.46
175,5,733,1,1,0,0,12,4,2013,6417.18
54,1,669,1,1,0,0,29,9,2014,7471.77
833,1,444,1,0,0,0,24,2,2014,4200.29
982,6,764,1,0,0,0,2,5,2015,7364.15
475,1,1137,1,1,0,0,4,5,2015,10818.54
979,3,496,1,0,0,0,25,3,2015,4130.33
1034,3,506,1,0,0,1,24,7,2013,4220.17
1056,7,0,0,0,0,0,12,1,2014,0.0
231,7,0,0,0,0,0,26,5,2013,0.0
848,1,858,1,1,0,0,20,10,2014,8131.1
959,2,743,1,0,0,0,15,1,2013,5815.86
1091,4,663,1,0,0,0,31,10,2013,6373.58
1058,7,0,0,0,0,0,17,5,2015,0.0
110,3,706,1,1,0,0,1,10,2014,6192.49
110,3,637,1,1,0,0,15,5,2013,6042.68
1020,3,1106,1,0,0,0,22,5,2013,8737.71
451,4,364,1,0,0,0,17,1,2013,3803.03
1069,6,454,1,0,0,0,25,5,2013,3166.66
519,5,576,1,1,0,0,7,2,2014,6380.88
243,3,1006,1,1,0,0,15,7,2015,8433.99
413,6,679,1,0,0,0,11,1,2014,5911.8
232,1,286,1,0,0,1,25,8,2014,2724.13
679,6,898,1,0,0,0,19,1,2013,7746.04
151,5,693,1,1,0,0,24,1,2014,7531.34
178,4,1001,1,1,0,0,9,1,2014,10724.18
66,3,493,1,0,0,1,24,12,2014,4891.04
177,1,682,1,1,0,0,21,1,2013,7109.09
399,6,496,1,0,0,0,8,6,2013,4672.88
305,2,466,1,1,0,1,21,10,2014,4935.74
796,5,632,1,1,0,0,25,1,2013,6797.1
1079,6,556,1,0,0,0,14,6,2014,5540.35
907,6,864,1,0,0,0,29,3,2014,8765.45
342,7,0,0,0,0,0,8,2,2015,0.0
958,2,524,1,0,0,0,24,3,2015,3919.94
62,3,791,1,1,0,0,8,1,2014,7409.93
736,2,541,1,1,0,0,19,11,2013,6104.6
842,1,1365,1,1,0,1,16,6,2014,17502.01
601,4,472,1,1,0,0,5,12,2013,6231.21
135,7,0,0,0,0,0,9,11,2014,0.0
1035,2,803,1,1,0,0,3,6,2014,7718.23
537,1,777,1,1,0,0,12,1,2015,7894.23
1063,7,0,0,0,0,0,4,5,2014,0.0
142,2,600,1,1,0,0,13,1,2015,6298.81
688,7,0,0,0,0,0,21,12,2014,0.0
465,5,0,0,1,2,1,3,4,2015,0.0
296,2,782,1,1,0,1,19,8,2014,7590.57
77,6,675,1,0,0,0,21,3,2015,7411.7
658,3,616,1,1,0,0,6,5,2015,6525.69
748,2,385,1,0,0,1,23,7,2013,3932.81
42,4,0,0,1,1,0,19,6,2014,0.0
555,7,0,0,0,0,0,25,8,2013,0.0
982,1,759,1,0,0,1,21,7,2014,6814.15
508,4,741,1,1,0,0,18,6,2015,7923.86
332,1,687,1,1,0,0,10,11,2014,6956.57
605,5,540,1,1,0,0,7,11,2014,7088.82
417,7,0,0,0,0,0,5,7,2015,0.0
1029,3,798,1,1,0,1,15,5,2013,6872.41
1028,3,447,1,0,0,0,29,1,2014,3482.13
608,7,0,0,0,0,0,22,2,2015,0.0
